gap_id,side,num_samples,vector_rmse,mean_vector_error,median_vector_error,max_vector_error
768,right,297,0.32628760462225376,0.2640662436660394,0.20102887495182623,0.9357075349455474
100,left,440,0.32607910206631663,0.29548302428751816,0.29123269494105786,0.6257372912217706
323,left,279,0.32517110363163626,0.2741917982135359,0.24940208176168804,1.123270776694696
493,right,226,0.32445151157229263,0.25407878413632806,0.16797012461734018,0.786009639580216
503,right,160,0.3207958774941887,0.2773479906028281,0.23114639707647497,0.8427886124494237
987,right,190,0.3204763296043341,0.27593525394470597,0.25565923876538676,0.6561881226251758
1019,left,137,0.31903660094769637,0.2990630053552964,0.3054925017362925,0.5252589769294294
731,left,275,0.3184876130767149,0.2707136506031641,0.2523552686571888,0.6939214048829763
986,left,190,0.3166047318722383,0.2855957632859746,0.26837885697408165,0.7758432154534867
840,right,75,0.3163845020622685,0.2639455037555651,0.23056954115578127,0.7077654684699239
468,right,38,0.31559740393646807,0.2655480021266463,0.24971957481035845,1.0939279053352597
712,right,6,0.3148172365813758,0.2716902120422518,0.23834765801796648,0.507286617116191
506,left,290,0.31194266094975975,0.26424575134584166,0.22609870188398762,0.9270437836723097
885,right,35,0.31190680868647674,0.26029723596432736,0.1970215796977845,0.8144891952354196
169,right,33,0.3019995418812132,0.22241773970737833,0.13712607897977272,0.8196838380040246
550,left,9,0.2994798918821581,0.2863884755963586,0.28847851846475664,0.4518520271623734
40,left,175,0.2988881602300558,0.25415326272626665,0.2172593462781004,1.1409908881561466
676,right,11,0.2984984791235827,0.287143406198128,0.320479429428703,0.3653268088622312
829,left,93,0.29797747575711564,0.26884494166376477,0.24805443011363038,0.5925327042385969
519,right,67,0.2976254159220921,0.28887956175740426,0.28781911185514236,0.4322286853521145
930,left,146,0.29748863532408815,0.26435014120957745,0.24911034522421358,0.7191103674778531
1031,right,163,0.29697817689835354,0.2659910714865845,0.2423377941702967,0.603800392980868
1023,left,81,0.2966263277792602,0.27697158623216067,0.2733883799926225,0.7459223660912999
1159,left,81,0.2950502278537243,0.26765038741166847,0.24987621805679305,0.5583732856506561
784,right,183,0.29379559871200983,0.20903865789667614,0.16702122733581157,1.3704450253140736
156,left,23,0.2929568672809992,0.27469651166855474,0.3140478722244912,0.41420320640725516
582,left,21,0.2926329731181214,0.2745751274581202,0.287716610288132,0.4189034443304053
954,left,14,0.29212231148057227,0.28695549368358003,0.3031866092390228,0.3617456413476229
983,right,116,0.29063128202957816,0.2445580609224257,0.19428832240710373,0.6502373530439839
469,left,139,0.2898799539100492,0.27095343132886945,0.27293842959994186,0.5384884281355351
865,left,166,0.28958799480063946,0.2755006977548372,0.2823958829532732,0.5741292687406738
832,left,241,0.28942284315180283,0.26385470564625957,0.2580832199193104,0.7624476824690591
21,right,162,0.28809713943838633,0.2341436278457993,0.1694660692491293,0.6610580633447243
555,right,13,0.28771600465640423,0.2747270184705027,0.24462301799906117,0.4510712116451918
531,right,132,0.2870937801721632,0.2598899411874764,0.25311455831368,0.681113432141325
656,left,194,0.28431703148923393,0.2511513753424979,0.23565465685251982,0.8339897744010993
1063,right,98,0.28201446769771693,0.26436240523889215,0.265546032698197,0.6533900224343281
666,right,87,0.2817345700909932,0.23327239804463057,0.20757064083017696,0.6736434589890676
1014,left,105,0.2817005499072707,0.2604468235148975,0.23814056647560525,0.8033429775930386
914,right,158,0.28117483442859886,0.2540083655203653,0.24173676692575197,0.6387809035614884
700,left,361,0.28042523934326785,0.24594549893181722,0.2399204486662011,0.6208553084474925
866,right,173,0.27975223866762855,0.264091492366046,0.2584947135345923,0.5731222312366062
523,left,38,0.2787621329744813,0.2582567200879042,0.26093568490976643,0.5039543842756117
637,left,185,0.2781412560748693,0.23763569853566358,0.2240148393483048,0.6731755130770577
1059,left,71,0.2775519097776711,0.21773551100309654,0.19807646548596203,0.8954142153499937
655,right,180,0.2755245120091199,0.24588149262761855,0.2509881493170029,0.5239372016697522
167,left,33,0.27423467712843835,0.19969723244334636,0.13588126646774998,0.7198206304053165
901,right,96,0.272883783923012,0.2479763982831306,0.24547376413909233,0.4983406272446948
644,right,66,0.2727023749487178,0.25342475178185836,0.2622567987945206,0.4694830368778563
148,right,32,0.27243796377820745,0.2555551123591993,0.23950654155595036,0.4404259942278938
651,left,159,0.27141234653849666,0.23484999389032266,0.21758962409327742,0.6729673955794288
747,left,129,0.2663851400988513,0.2328803829188733,0.22042153149345267,0.8080186482798641
447,left,92,0.26499104590345857,0.24794326707356729,0.24675192983771185,0.49128942567351364
495,right,243,0.26483315222386294,0.23555156691078488,0.2232807153177864,0.5141076478463616
146,right,32,0.26034737780929706,0.2484906933808969,0.23793490909478515,0.4115357521913856
260,right,38,0.26032170313623776,0.2199461209326588,0.23747762107657633,0.43192410515080465
1011,right,237,0.26016549900921937,0.22822886337998335,0.21189425731039094,0.7700456294674369
951,right,82,0.25931957108534975,0.22769160602441063,0.22443375655888015,0.5682950439839938
206,right,35,0.2566297137376187,0.21715244725221952,0.2175795005701759,0.7158715532482677
864,left,173,0.2564116934417225,0.23940280112737236,0.221840135533635,0.5867025116741968
264,right,29,0.2560050035960958,0.2344335742502173,0.2500811064904385,0.44483082222377857
57,right,58,0.2535432360108554,0.2167291647805558,0.1878550732687574,0.534403728148838
1047,left,126,0.2503780067885782,0.22418178051214413,0.20752494321350606,0.621741576940941
380,left,22,0.24845752336764157,0.22549725840055973,0.19631449276255666,0.46302513665629497
107,right,199,0.2461171075778339,0.22407940401120038,0.21370073869330358,0.5410872200831169
295,right,120,0.24438837598671573,0.19755072988068045,0.16201083219271345,0.9118033603211315
867,right,166,0.24410763072378264,0.20832711713537908,0.18448081020950058,0.6107269840580065
732,right,97,0.24281938052822516,0.22527558347414606,0.21938078048020868,0.4288600943547544
436,left,13,0.24201628238815273,0.23217490538403765,0.23623656802234588,0.32119701129781597
457,left,5,0.2413827246826245,0.2347759993381891,0.2403566462517208,0.2962452886751731
704,left,234,0.23584283101521802,0.2057830506019217,0.19017893952466947,0.5228414146284197
456,left,5,0.23466179927463912,0.23108390816534455,0.21507440973461922,0.2965493847769825
892,right,78,0.23361182373577452,0.20170403559897715,0.18980767544668548,0.4463223907301771
502,left,63,0.2335883933039151,0.2174996845229827,0.20183225600955526,0.42698360268002694
1046,right,147,0.23110812047908746,0.20525527261020166,0.19680593848229236,0.4749328688171953
193,left,8,0.22701011881814417,0.22201085385916064,0.20682865584227839,0.28898237774456176
860,left,128,0.22659358948259098,0.191857712066357,0.17157996967961836,0.5312022114197422
479,right,92,0.2238282647614498,0.20009765598169804,0.17649178205080684,0.5164693602364617
49,right,9,0.22089302614930456,0.2167577484443038,0.2107756473783701,0.2769782000134272
1018,right,137,0.21977002250352437,0.20500406507042712,0.1988410653109157,0.5901626199309541
1094,left,9,0.2176785797110268,0.20913721965220977,0.22217804375905187,0.279410181559273
591,right,116,0.21641973036824744,0.19306040985170766,0.18896006063120238,0.49456754604932474
1161,right,81,0.2158106739786983,0.1941210628311719,0.17905644809758361,0.5273944166498409
861,right,140,0.21128848353488275,0.18527961300017043,0.1705367634765462,0.538840889357569
1122,right,121,0.21057868317774028,0.17986248174663816,0.14287128045233807,0.4187921278425118
609,left,86,0.2090750479937027,0.19479032506820826,0.18629018882895232,0.37811482478770647
736,right,224,0.20903682733993845,0.1784142465257293,0.15721614231402642,0.5011319336304525
873,right,50,0.20675318492245504,0.1896199862289815,0.17918314525187878,0.360995701133614
494,left,98,0.19986241069993496,0.15864261031459984,0.11254242146638488,0.4867018981427958
672,left,51,0.199804309013906,0.18146345234058028,0.16738553779505144,0.4041016228553458
61,right,7,0.19829871816469194,0.17999847557694287,0.17928711177845766,0.2804713196525828
703,right,234,0.1963982541007236,0.1759024862222734,0.15989492967073202,0.5368562702966685
660,left,2,0.1952208932711754,0.1946565013938148,0.1946565013938148,0.20949036922103473
764,left,49,0.18721259711295185,0.1657896328254993,0.13690801936576175,0.31252502207996574
438,right,3,0.1868849391452815,0.1831179541799964,0.17577203158701135,0.23207028241492889
292,right,11,0.18656992272211484,0.17241387769063218,0.16853413068644585,0.29001841531367073
955,right,14,0.1859018827292656,0.1776724373804138,0.17962419981157318,0.28644292240087454
299,right,66,0.18522875464079364,0.1639579167474649,0.15615025221071557,0.34844999398009113
507,right,21,0.185146839547456,0.17024375505131545,0.14389569103608024,0.29925742138488604
28,left,105,0.1787403576661149,0.15604882452353513,0.13282693902074993,0.3722463849702877
459,right,5,0.1611282208167814,0.16002909041191898,0.1538343335120021,0.19612564298293977
1121,left,29,0.15732934165204582,0.12790017659260572,0.11776908721832594,0.33903441013941615
32,left,47,0.15466020482774895,0.12163142623671684,0.10693358781227232,0.5578979024233819
291,left,11,0.15465724266570638,0.1295645443991041,0.10365596250115323,0.25210287977078366
198,right,1,0.15045894678700825,0.15045894678700825,0.15045894678700825,0.15045894678700825
909,right,1,0.14261906166301036,0.14261906166301036,0.14261906166301036,0.14261906166301036
458,right,5,0.12448655557495025,0.12340542185090915,0.12508532061873764,0.14560007376662507
912,left,29,0.11931865834102,0.11622601723766804,0.11971594907928397,0.15283883429260114
841,left,75,0.1067248746182606,0.08832809085027178,0.07991532379447526,0.30978301966494726
848,left,4,0.08070481501011917,0.07970113151811058,0.07512093570110726,0.10100207858720985
1142,right,4,0.08048555285915876,0.07718722874707523,0.08214143786887995,0.10254681168331678
711,left,14,0.07936970135519644,0.07288338167133732,0.07366758113083162,0.13227555217109488
