sample_idx,gap_index,model_id,side,x,y,kalman_vx,kalman_vy,perfect_rel_vx,perfect_rel_vy,perfect_world_robot_vx,perfect_world_robot_vy,matched_agent_id,match_dist,matched_dynamic_agent
4749,0,79,right,4.523470,-0.615578,1.640308,-0.043774,0.613056,-0.038354,0.000000,0.000000,agent3,4.510182,0
4750,1,96,left,-4.102341,2.639655,0.338672,0.095753,0.275117,0.096822,-0.337940,0.135176,agent4,0.298843,1
4751,1,97,right,-0.002539,0.825894,1.168320,-0.143430,1.113056,-0.038354,0.500000,0.000000,agent3,0.280273,1
4752,2,84,left,-4.527167,-0.587756,1.242146,0.345503,0.613056,-0.038354,0.000000,0.000000,agent4,3.108334,0
4753,2,93,right,-4.425844,2.198817,0.376868,0.069133,0.275117,0.096822,-0.337940,0.135176,agent4,0.322097,1
4754,0,88,left,0.512308,0.642414,1.275762,-0.011922,1.185507,-0.039763,0.500000,0.000000,agent3,0.297381,1
4755,0,79,right,4.535007,-0.617148,1.619225,-0.045075,0.685507,-0.039763,0.000000,0.000000,agent3,4.455719,0
4756,1,96,left,-4.078142,2.624084,0.425304,0.083236,0.328515,0.103034,-0.356992,0.142797,agent4,0.301468,1
4757,1,97,right,0.038509,0.834565,1.241442,-0.131846,1.185507,-0.039763,0.500000,0.000000,agent3,0.305726,1
4758,2,84,left,-4.538713,-0.589255,1.318691,0.276203,0.685507,-0.039763,0.000000,0.000000,agent4,3.118229,0
4759,2,93,right,-4.468013,2.219767,0.436209,0.070987,0.328515,0.103034,-0.356992,0.142797,agent4,0.322000,1
4760,0,88,left,0.589452,0.652498,1.330527,-0.020245,1.244356,-0.040902,0.500000,0.000000,agent3,0.308760,1
4761,0,79,right,4.546912,-0.618768,1.585413,-0.046062,0.744356,-0.040902,0.000000,0.000000,agent3,4.425313,0
4762,1,96,left,-4.066818,2.616797,0.495264,0.070338,0.378943,0.105263,-0.365412,0.146165,agent4,0.294261,1
4763,1,97,right,0.096681,0.895144,1.302164,-0.109151,1.244356,-0.040902,0.500000,0.000000,agent3,0.287864,1
4764,2,84,left,-4.550628,-0.590802,1.368690,0.212898,0.744356,-0.040902,0.000000,0.000000,agent4,3.124706,0
4765,2,93,right,-4.307188,2.206309,0.510106,0.069686,0.378943,0.105263,-0.365412,0.146165,agent4,0.323437,1
4766,0,88,left,0.621400,0.638833,1.370167,-0.019426,1.291850,-0.031542,0.500000,0.000000,agent3,0.308623,1
4767,0,79,right,4.558161,-0.620299,1.541199,-0.036307,0.791851,-0.031542,0.000000,0.000000,agent3,4.392084,0
4768,1,96,left,-4.111893,2.717868,0.540105,0.087985,0.418679,0.117727,-0.373171,0.149268,agent4,0.287225,1
4769,1,97,right,0.145557,0.852722,1.350444,-0.085732,1.291850,-0.031542,0.500000,0.000000,agent3,0.286754,1
4770,2,84,left,-4.561887,-0.592263,1.395732,0.165806,0.791851,-0.031542,0.000000,0.000000,agent4,3.131493,0
4771,2,93,right,-4.310218,2.207862,0.566199,0.078873,0.418679,0.117727,-0.373171,0.149268,agent4,0.323333,1
4772,0,88,left,0.661188,0.631383,1.398502,-0.010716,1.330150,-0.014544,0.500000,0.000000,agent3,0.318533,1
4773,0,79,right,4.564550,-0.621168,1.488088,-0.018361,0.830150,-0.014544,0.000000,0.000000,agent3,4.367764,0
4774,1,96,left,-4.060353,2.683801,0.581462,0.105720,0.449829,0.137584,-0.380321,0.152128,agent4,0.305093,1
4775,1,97,right,0.193552,0.872704,1.388081,-0.051459,1.330150,-0.014544,0.500000,0.000000,agent3,0.269766,1
4776,2,84,left,-4.568281,-0.593093,1.404103,0.132151,0.830150,-0.014544,0.000000,0.000000,agent4,3.137385,0
4777,2,93,right,-4.318080,2.211889,0.606123,0.096374,0.449829,0.137584,-0.380321,0.152128,agent4,0.323201,1
4778,0,88,left,0.711464,0.630903,1.419598,-0.004297,1.361259,-0.000738,0.500000,0.000000,agent3,0.318883,1
4779,0,79,right,4.566478,-0.621431,1.427667,-0.003704,0.861259,-0.000738,0.000000,0.000000,agent3,4.323168,0
4780,1,96,left,-4.020202,2.657262,0.618269,0.114325,0.474350,0.154025,-0.386909,0.154764,agent4,0.310142,1
4781,1,97,right,0.244287,0.891561,1.417539,-0.018577,1.361259,-0.000738,0.500000,0.000000,agent3,0.268382,1
4782,2,84,left,-4.570210,-0.593344,1.397765,0.100209,0.861259,-0.000738,0.000000,0.000000,agent4,3.143647,0
4783,2,93,right,-4.335391,2.220756,0.630694,0.111491,0.474350,0.154025,-0.386909,0.154764,agent4,0.319771,1
4784,0,88,left,0.741725,0.625843,1.205094,-0.006195,0.911259,0.004998,0.250000,0.000000,agent3,0.301624,1
4785,0,79,right,4.565712,-0.621326,1.135444,0.002622,0.661259,0.004998,0.000000,0.000000,agent3,4.259970,0
4786,1,96,left,-3.992069,2.638666,0.423227,0.110922,0.262684,0.164427,-0.398575,0.159430,agent4,0.304748,1
4787,1,97,right,0.283129,0.901458,1.212029,0.005759,0.911259,0.004998,0.250000,0.000000,agent3,0.296651,1
4788,2,84,left,-4.569444,-0.593244,1.153712,0.064692,0.661259,0.004998,0.000000,0.000000,agent4,3.155807,0
4789,2,93,right,-4.377010,2.242075,0.411681,0.121339,0.262684,0.164427,-0.398575,0.159430,agent4,0.321409,1
4790,0,88,left,0.781814,0.627417,0.991165,-0.008014,0.694592,0.009640,0.233333,0.000000,agent3,0.303969,1
4791,0,79,right,4.563449,-0.621019,0.845603,0.007745,0.461259,0.009640,0.000000,0.000000,agent3,4.226271,0
4792,1,96,left,-3.992764,2.639126,0.224662,0.106687,0.057529,0.171132,-0.403730,0.161492,agent4,0.290636,1
4793,1,97,right,0.321518,0.905431,1.005654,0.027417,0.694592,0.009640,0.233333,0.000000,agent3,0.292308,1
4794,2,84,left,-4.567180,-0.592950,0.907030,0.032475,0.461259,0.009640,0.000000,0.000000,agent4,3.162028,0
4795,2,93,right,-4.235459,2.235730,0.218785,0.127427,0.057529,0.171132,-0.403730,0.161492,agent4,0.321419,1
4796,0,88,left,0.798114,0.624521,0.774883,-0.011990,0.494592,0.011891,0.233333,0.000000,agent3,0.301614,1
4797,0,79,right,4.560107,-0.620564,0.559835,0.010398,0.261259,0.011891,0.000000,0.000000,agent3,4.199089,0
4798,1,96,left,-4.080409,2.769744,0.008161,0.124788,-0.147222,0.175283,-0.408481,0.163392,agent4,0.279756,1
4799,1,97,right,0.349360,0.946757,0.798087,0.052165,0.494592,0.011891,0.233333,0.000000,agent3,0.296602,1
4800,2,84,left,-4.563835,-0.592516,0.660086,0.002035,0.261259,0.011891,0.000000,0.000000,agent4,3.167503,0
4801,2,93,right,-4.244605,2.240557,0.022061,0.130851,-0.147222,0.175283,-0.408481,0.163392,agent4,0.321219,1
4802,0,88,left,0.774226,0.605829,0.550607,-0.020545,0.294592,0.012330,0.233333,0.000000,agent3,0.300687,1
4803,0,79,right,4.556531,-0.620077,0.279758,0.011116,0.061259,0.012330,0.000000,0.000000,agent3,4.182818,0
4804,1,96,left,-4.084684,2.772646,-0.206869,0.138713,-0.351599,0.177474,-0.412858,0.165143,agent4,0.280012,1
4805,1,97,right,0.363481,0.948935,0.588453,0.072358,0.294592,0.012330,0.233333,0.000000,agent3,0.296684,1
4806,2,84,left,-4.560255,-0.592051,0.414811,-0.026349,0.061259,0.012330,0.000000,0.000000,agent4,3.171712,0
4807,2,93,right,-4.255353,2.246231,-0.176860,0.132318,-0.351599,0.177474,-0.412858,0.165143,agent4,0.321097,1
4808,0,88,left,0.832159,0.634821,0.337725,-0.022518,0.100800,0.012525,0.234444,0.000000,agent3,0.297133,1
4809,0,79,right,4.552845,-0.619575,0.008169,0.011728,-0.133644,0.012525,0.000000,0.000000,agent3,4.166528,0
4810,1,96,left,-4.015081,2.653877,-0.403724,0.127612,-0.550536,0.179282,-0.416892,0.166757,agent4,0.279353,1
4811,1,97,right,0.363657,0.915532,0.377345,0.083305,0.100800,0.012525,0.234444,0.000000,agent3,0.304257,1
4812,2,84,left,-4.556567,-0.591573,0.174260,-0.051105,-0.133644,0.012525,0.000000,0.000000,agent4,3.176229,0
4813,2,93,right,-4.267370,2.252574,-0.375071,0.133777,-0.550536,0.179282,-0.416892,0.166757,agent4,0.320581,1
4814,0,88,left,0.771869,0.603984,0.142581,-0.031139,-0.059627,0.011623,0.236667,0.000000,agent3,0.293977,1
4815,0,79,right,4.549310,-0.619094,-0.225576,0.011007,-0.296294,0.011623,0.000000,0.000000,agent3,4.154015,0
4816,1,96,left,-4.043113,2.672405,-0.573121,0.119088,-0.720328,0.181237,-0.424035,0.169614,agent4,0.286909,1
4817,1,97,right,0.361902,0.911112,0.194455,0.090233,-0.059627,0.011623,0.236667,0.000000,agent3,0.315404,1
4818,2,84,left,-4.553029,-0.591113,-0.032055,-0.073711,-0.296294,0.011623,0.000000,0.000000,agent4,3.184731,0
4819,2,93,right,-4.280848,2.259688,-0.543145,0.134130,-0.720328,0.181237,-0.424035,0.169614,agent4,0.327051,1
4820,0,88,left,0.772113,0.604176,-0.018478,-0.038401,-0.190702,0.010891,0.237704,0.000000,agent3,0.295726,1
4821,0,79,right,4.546013,-0.618646,-0.418550,0.010439,-0.428406,0.010891,0.000000,0.000000,agent3,4.154901,0
4822,1,96,left,-4.098010,2.708691,-0.716470,0.117561,-0.855597,0.181767,-0.427191,0.170876,agent4,0.271561,1
4823,1,97,right,0.363029,0.913951,0.043971,0.096259,-0.190702,0.010891,0.237704,0.000000,agent3,0.310291,1
4824,2,84,left,-4.549729,-0.590685,-0.201072,-0.092932,-0.428406,0.010891,0.000000,0.000000,agent4,3.188380,0
4825,2,93,right,-4.307825,2.273928,-0.680311,0.136174,-0.855597,0.181767,-0.427191,0.170876,agent4,0.318955,1
4826,0,88,left,0.789631,0.617884,-0.147288,-0.041883,-0.297050,0.009962,0.238667,0.000000,agent3,0.293913,1
4827,0,79,right,4.542932,-0.618226,-0.576345,0.009993,-0.535717,0.009962,0.000000,0.000000,agent3,4.160832,0
4828,1,96,left,-4.148066,2.741777,-0.837119,0.121597,-0.965817,0.182002,-0.430100,0.172040,agent4,0.268650,1
4829,1,97,right,0.351764,0.918344,-0.081393,0.101725,-0.297050,0.009962,0.238667,0.000000,agent3,0.312538,1
4830,2,84,left,-4.546645,-0.590284,-0.338233,-0.109042,-0.535717,0.009962,0.000000,0.000000,agent4,3.192070,0
4831,2,93,right,-4.448473,2.278681,-0.812791,0.137898,-0.965817,0.182002,-0.430100,0.172040,agent4,0.326945,1
4832,0,88,left,0.764218,0.613296,-0.256598,-0.046265,-0.383329,0.008698,0.239556,0.000000,agent3,0.289146,1
4833,0,79,right,4.540213,-0.617856,-0.703713,0.008828,-0.622885,0.008698,0.000000,0.000000,agent3,4.160434,0
4834,1,96,left,-4.149020,2.669691,-0.929465,0.109942,-1.055665,0.181810,-0.432780,0.173112,agent4,0.258909,1
4835,1,97,right,0.335311,0.908686,-0.186479,0.103199,-0.383329,0.008698,0.239556,0.000000,agent3,0.325619,1
4836,2,84,left,-4.543923,-0.589931,-0.448186,-0.123118,-0.622885,0.008698,0.000000,0.000000,agent4,3.196321,0
4837,2,93,right,-4.346332,2.294255,-0.896390,0.140540,-1.055665,0.181810,-0.432780,0.173112,agent4,0.313353,1
4838,0,88,left,0.745623,0.613597,-0.348094,-0.049630,-0.453312,0.007502,0.240375,0.000000,agent3,0.288086,1
4839,0,79,right,4.537831,-0.617532,-0.804721,0.007889,-0.693687,0.007502,0.000000,0.000000,agent3,4.172629,0
4840,1,96,left,-4.199765,2.702342,-1.006996,0.105068,-1.128937,0.181602,-0.435250,0.174100,agent4,0.255001,1
4841,1,97,right,0.320824,0.939972,-0.274008,0.109688,-0.453312,0.007502,0.240375,0.000000,agent3,0.328570,1
4842,2,84,left,-4.541541,-0.589622,-0.534871,-0.134447,-0.693687,0.007502,0.000000,0.000000,agent4,3.200609,0
4843,2,93,right,-4.369427,2.306446,-0.961271,0.144194,-1.128937,0.181602,-0.435250,0.174100,agent4,0.310326,1
4844,0,88,left,0.731595,0.617295,-0.423548,-0.052744,-0.509369,0.005422,0.241827,0.000000,agent3,0.289020,1
4845,0,79,right,4.535977,-0.617280,-0.882841,0.005832,-0.751196,0.005422,0.000000,0.000000,agent3,4.194042,0
4846,1,96,left,-4.225238,2.645844,-1.067344,0.088160,-1.190819,0.181271,-0.439623,0.175849,agent4,0.283047,1
4847,1,97,right,0.295101,0.900686,-0.348719,0.105991,-0.509369,0.005422,0.241827,0.000000,agent3,0.325100,1
4848,2,84,left,-4.539684,-0.589381,-0.601701,-0.144591,-0.751196,0.005422,0.000000,0.000000,agent4,3.210984,0
4849,2,93,right,-4.395030,2.319961,-1.010839,0.147651,-1.190819,0.181271,-0.439623,0.175849,agent4,0.321681,1
4850,0,88,left,0.710110,0.614272,-0.486673,-0.055508,-0.555438,0.003733,0.242469,0.000000,agent3,0.292234,1
4851,0,79,right,4.534668,-0.617102,-0.941079,0.004162,-0.797907,0.003733,0.000000,0.000000,agent3,4.213452,0
4852,1,96,left,-4.288067,2.540584,-1.120086,0.052990,-1.239463,0.180355,-0.441555,0.176622,agent4,0.277992,1
4853,1,97,right,0.279746,0.890689,-0.410600,0.100212,-0.555438,0.003733,0.242469,0.000000,agent3,0.318009,1
4854,2,84,left,-4.538375,-0.589211,-0.651609,-0.152261,-0.797907,0.003733,0.000000,0.000000,agent4,3.216780,0
4855,2,93,right,-4.380217,2.381461,-1.039930,0.161288,-1.239463,0.180355,-0.441555,0.176622,agent4,0.300170,1
4856,0,88,left,0.703007,0.623403,-0.536552,-0.055688,-0.591891,-0.008897,0.243060,0.000000,agent3,0.291023,1
4857,0,79,right,4.534635,-0.617097,-0.981911,0.002784,-0.834951,-0.008897,0.000000,0.000000,agent3,4.235816,0
4858,1,84,left,-4.538342,-0.589206,-0.687264,-0.157751,-0.834951,-0.008897,0.000000,0.000000,agent4,3.223373,0
4859,1,97,right,0.254982,0.887625,-0.463270,0.093916,-0.591891,-0.008897,0.243060,0.000000,agent3,0.318818,1
4860,0,88,left,0.701922,0.638030,-0.571722,-0.079869,-0.620066,-0.036318,0.243605,0.000000,agent3,0.281442,1
4861,0,79,right,4.541935,-0.618091,-1.004191,-0.025825,-0.863671,-0.036318,0.000000,0.000000,agent3,4.250883,0
4862,1,84,left,-4.545648,-0.590155,-0.709936,-0.188768,-0.863671,-0.036318,0.000000,0.000000,agent4,3.230734,0
4863,1,97,right,0.229057,0.878207,-0.506113,0.058708,-0.620066,-0.036318,0.243605,0.000000,agent3,0.336321,1
4864,0,88,left,0.649032,0.619775,-0.606244,-0.101994,-0.615235,-0.054577,0.244107,0.000000,agent3,0.285244,1
4865,0,79,right,4.556286,-0.620044,-1.011482,-0.049196,-0.859342,-0.054577,0.000000,0.000000,agent3,4.288921,0
4866,1,84,left,-4.560010,-0.592020,-0.725173,-0.213023,-0.859342,-0.054577,0.000000,0.000000,agent4,3.238647,0
4867,1,97,right,0.205144,0.924971,-0.542449,0.038032,-0.615235,-0.054577,0.244107,0.000000,agent3,0.336867,1
4868,0,88,left,0.637100,0.623536,-0.413362,-0.087906,-0.414346,-0.043275,0.244996,0.000000,agent3,0.288690,1
4869,0,79,right,4.570430,-0.621968,-0.786666,-0.037670,-0.659342,-0.043275,0.000000,0.000000,agent3,4.334214,0
4870,1,84,left,-4.574166,-0.593857,-0.514822,-0.201028,-0.659342,-0.043275,0.000000,0.000000,agent4,3.252599,0
4871,1,97,right,0.180773,0.865282,-0.353980,0.040434,-0.414346,-0.043275,0.244996,0.000000,agent3,0.324402,1
4872,0,88,left,0.642980,0.629292,-0.215802,-0.074570,-0.213953,-0.034093,0.245389,0.000000,agent3,0.293869,1
4873,0,79,right,4.581607,-0.623490,-0.557169,-0.028335,-0.459342,-0.034093,0.000000,0.000000,agent3,4.361244,0
4874,1,84,left,-4.585352,-0.595310,-0.304311,-0.190040,-0.459342,-0.034093,0.000000,0.000000,agent4,3.260166,0
4875,1,97,right,0.175179,0.893231,-0.162908,0.046675,-0.213953,-0.034093,0.245389,0.000000,agent3,0.312311,1
4876,0,88,left,0.654500,0.640566,-0.014544,-0.059052,-0.013591,-0.024497,0.245751,0.000000,agent3,0.295445,1
4877,0,79,right,4.590135,-0.624650,-0.325766,-0.019025,-0.259342,-0.024497,0.000000,0.000000,agent3,4.378279,0
4878,1,84,left,-4.593887,-0.596418,-0.094741,-0.178049,-0.259342,-0.024497,0.000000,0.000000,agent4,3.267637,0
4879,1,97,right,0.169474,0.864142,0.029001,0.047452,-0.013591,-0.024497,0.245751,0.000000,agent3,0.308257,1
4880,0,88,left,0.644190,0.630476,0.184363,-0.045912,0.186743,-0.015532,0.246084,0.000000,agent3,0.295986,1
4881,0,79,right,4.595818,-0.625423,-0.094957,-0.009907,-0.059342,-0.015532,0.000000,0.000000,agent3,4.381574,0
4882,1,84,left,-4.599575,-0.597156,0.112960,-0.165368,-0.059342,-0.015532,0.000000,0.000000,agent4,3.275023,0
4883,1,97,right,0.171505,0.874500,0.221660,0.050642,0.186743,-0.015532,0.246084,0.000000,agent3,0.308226,1
4884,0,88,left,0.625480,0.612164,0.376492,-0.038084,0.381711,-0.008249,0.246392,0.000000,agent3,0.300112,1
4885,0,79,right,4.599150,-0.625877,0.131519,-0.002540,0.135320,-0.008249,0.000000,0.000000,agent3,4.382397,0
4886,1,84,left,-4.602909,-0.597589,0.316261,-0.153690,0.135320,-0.008249,0.000000,0.000000,agent4,3.282132,0
4887,1,97,right,0.181866,0.870512,0.413461,0.051667,0.381711,-0.008249,0.246392,0.000000,agent3,0.300245,1
4888,0,88,left,0.697815,0.650144,0.549938,-0.023129,0.544400,-0.001189,0.246936,0.000000,agent3,0.296777,1
4889,0,79,right,4.600375,-0.626043,0.323721,0.004581,0.297464,-0.001189,0.000000,0.000000,agent3,4.362451,0
4890,1,84,left,-4.604136,-0.597748,0.486194,-0.141635,0.297464,-0.001189,0.000000,0.000000,agent4,3.295809,0
4891,1,97,right,0.200477,0.903928,0.576254,0.059096,0.544400,-0.001189,0.246936,0.000000,agent3,0.305255,1
4892,0,88,left,0.672065,0.610891,0.681924,-0.017649,0.676343,0.004549,0.247177,0.000000,agent3,0.302540,1
4893,0,79,right,4.599746,-0.625958,0.478650,0.010333,0.429166,0.004549,0.000000,0.000000,agent3,4.342623,0
4894,1,84,left,-4.603507,-0.597667,0.620515,-0.130436,0.429166,0.004549,0.000000,0.000000,agent4,3.302071,0
4895,1,97,right,0.230821,0.884969,0.709187,0.061136,0.676343,0.004549,0.247177,0.000000,agent3,0.294172,1
4896,0,88,left,0.719884,0.622727,0.792377,-0.010187,0.783488,0.009895,0.247398,0.000000,agent3,0.304179,1
4897,0,79,right,4.597547,-0.625659,0.601455,0.015660,0.536090,0.009895,0.000000,0.000000,agent3,4.316448,0
4898,1,84,left,-4.601305,-0.597381,0.724922,-0.119255,0.536090,0.009895,0.000000,0.000000,agent4,3.308039,0
4899,1,97,right,0.259939,0.904882,0.816758,0.066492,0.783488,0.009895,0.247398,0.000000,agent3,0.292052,1
4900,0,88,left,0.715637,0.603831,0.875070,-0.006812,0.870494,0.014865,0.247603,0.000000,agent3,0.308719,1
4901,0,79,right,4.593785,-0.625147,0.696558,0.020603,0.622891,0.014865,0.000000,0.000000,agent3,4.295369,0
4902,1,84,left,-4.597540,-0.596892,0.804298,-0.108146,0.622891,0.014865,0.000000,0.000000,agent4,3.314590,0
4903,1,97,right,0.290553,0.886805,0.903273,0.067589,0.870494,0.014865,0.247603,0.000000,agent3,0.278775,1
4904,0,88,left,0.757290,0.607736,0.942823,-0.003419,0.941187,0.018902,0.247791,0.000000,agent3,0.310621,1
4905,0,79,right,4.588717,-0.624457,0.767814,0.024569,0.693396,0.018902,0.000000,0.000000,agent3,4.260860,0
4906,1,84,left,-4.592468,-0.596234,0.862792,-0.097785,0.693396,0.018902,0.000000,0.000000,agent4,3.320228,0
4907,1,97,right,0.329302,0.927352,0.973637,0.075297,0.941187,0.018902,0.247791,0.000000,agent3,0.276315,1
4908,0,88,left,0.804252,0.613532,0.998790,0.003388,0.998492,0.025102,0.248124,0.000000,agent3,0.301419,1
4909,0,79,right,4.582095,-0.623556,0.818124,0.030751,0.750368,0.025102,0.000000,0.000000,agent3,4.201136,0
4910,1,84,left,-4.585840,-0.595373,0.903629,-0.085056,0.750368,0.025102,0.000000,0.000000,agent4,3.332316,0
4911,1,97,right,0.365426,0.919986,1.029639,0.082842,0.998492,0.025102,0.248124,0.000000,agent3,0.295837,1
4912,0,88,left,0.839851,0.608611,1.043110,0.008019,1.044914,0.030146,0.248271,0.000000,agent3,0.305300,1
4913,0,79,right,4.573841,-0.622433,0.850582,0.035760,0.796643,0.030146,0.000000,0.000000,agent3,4.157555,0
4914,1,84,left,-4.577580,-0.594301,0.930199,-0.073418,0.796643,0.030146,0.000000,0.000000,agent4,3.337769,0
4915,1,97,right,0.418507,0.949919,1.077040,0.094071,1.044914,0.030146,0.248271,0.000000,agent3,0.287145,1
4916,0,88,left,0.915549,0.629723,1.078002,0.035743,1.073969,0.058629,0.248407,0.000000,agent3,0.307105,1
4917,0,79,right,4.561533,-0.620758,0.859944,0.059960,0.825562,0.058629,0.000000,0.000000,agent3,4.108447,0
4918,1,84,left,-4.565262,-0.592701,0.938398,-0.042571,0.825562,0.058629,0.000000,0.000000,agent4,3.343136,0
4919,1,97,right,0.457402,0.942385,1.107483,0.121584,1.073969,0.058629,0.248407,0.000000,agent3,0.286379,1
4920,0,88,left,0.902986,0.604863,1.089604,0.071630,1.109498,0.095134,0.265199,0.000000,agent3,0.309533,1
4921,0,79,right,4.538037,-0.617560,0.848636,0.097827,0.844299,0.095134,0.000000,0.000000,agent3,4.062280,0
4922,1,84,left,-4.541746,-0.589648,0.934302,0.001896,0.844299,0.095134,0.000000,0.000000,agent4,3.349235,0
4923,1,97,right,0.517550,1.002761,1.128595,0.172643,1.109498,0.095134,0.265199,0.000000,agent3,0.273385,1
4924,0,88,left,0.921346,0.600882,1.093719,0.099291,1.114765,0.117520,0.281981,0.000000,agent3,0.305794,1
4925,0,79,right,4.961048,-0.613096,0.910342,0.128623,0.832784,0.117520,0.000000,0.000000,agent3,4.417436,0
4926,1,84,left,-4.999896,0.030740,0.836289,0.154863,0.832784,0.117520,0.000000,0.000000,agent4,2.728375,0
4927,1,97,right,0.549109,0.973999,1.143275,0.208263,1.114765,0.117520,0.281981,0.000000,agent3,0.271286,1
4928,0,88,left,1.014095,0.626380,0.892982,0.070374,0.947192,0.088412,0.314407,0.000000,agent3,0.298410,1
4929,0,79,right,4.928408,-0.609063,0.738189,0.098217,0.632785,0.088412,0.000000,0.000000,agent3,4.322057,0
4930,1,84,left,-4.999896,0.030740,0.530078,0.231158,0.632785,0.088412,0.000000,0.000000,agent4,2.748411,0
4931,1,97,right,0.593063,0.994007,0.942313,0.184510,0.947192,0.088412,0.314407,0.000000,agent3,0.300178,1
4932,0,88,left,1.023264,0.614792,0.687723,0.044304,0.761726,0.064765,0.328942,0.000000,agent3,0.300865,1
4933,0,79,right,4.904180,-0.606069,0.553011,0.073364,0.432785,0.064765,0.000000,0.000000,agent3,4.266000,0
4934,1,84,left,-4.999896,0.030740,0.232882,0.298768,0.432785,0.064765,0.000000,0.000000,agent4,2.758656,0
4935,1,97,right,0.648879,1.029170,0.745245,0.170911,0.761726,0.064765,0.328942,0.000000,agent3,0.294613,1
4936,0,88,left,1.083595,0.633038,0.489627,0.021259,0.575143,0.040749,0.342358,0.000000,agent3,0.300463,1
4937,0,79,right,4.887278,-0.603980,0.359121,0.048140,0.232785,0.040749,0.000000,0.000000,agent3,4.223948,0
4938,1,84,left,-4.999896,0.030740,-0.054139,0.352936,0.232785,0.040749,0.000000,0.000000,agent4,2.767430,0
4939,1,97,right,0.654674,0.983876,0.543694,0.145975,0.575143,0.040749,0.342358,0.000000,agent3,0.297265,1
4940,0,88,left,1.048948,0.612797,0.281498,-0.005887,0.387516,0.016852,0.354731,0.000000,agent3,0.299210,1
4941,0,79,right,4.878554,-0.602902,0.160546,0.022874,0.032785,0.016852,0.000000,0.000000,agent3,4.199638,0
4942,1,84,left,-4.999896,0.030740,-0.330038,0.395136,0.032785,0.016852,0.000000,0.000000,agent4,2.773809,0
4943,1,97,right,0.703498,1.057251,0.347787,0.133801,0.387516,0.016852,0.354731,0.000000,agent3,0.298931,1
4944,0,88,left,1.041345,0.608356,0.075766,-0.028846,0.207673,-0.002816,0.366135,0.000000,agent3,0.297865,1
4945,0,79,right,4.876747,-0.602678,-0.034772,0.002232,-0.158462,-0.002816,0.000000,0.000000,agent3,4.182369,0
